id,class
014768_hair.png,19
111463_hair.png,60
130085_hair.png,48
157797_hair.png,48
101487_hair.png,4
106200_hair.png,58
108308_hair.png,39
179503_hair.png,26
069129_hair.png,58
091349_hair.png,14
029662_hair.png,19
176572_hair.png,55
017018_hair.png,11
112859_hair.png,46
043588_hair.png,5
197049_hair.png,60
201666_hair.png,49
161534_hair.png,42
147150_hair.png,27
020082_hair.png,28
101879_hair.png,37
020628_hair.png,26
098242_hair.png,25
121812_hair.png,42
046141_hair.png,23
012645_hair.png,39
037919_hair.png,17
196353_hair.png,1
026413_hair.png,60
128166_hair.png,60
067871_hair.png,48
108571_hair.png,48
122298_hair.png,0
034708_hair.png,42
157758_hair.png,55
021562_hair.png,60
049825_hair.png,60
169282_hair.png,29
139359_hair.png,55
020957_hair.png,19
029087_hair.png,19
130342_hair.png,41
127559_hair.png,28
003389_hair.png,30
072145_hair.png,42
133718_hair.png,26
104275_hair.png,26
068769_hair.png,42
077345_hair.png,42
051264_hair.png,26
065253_hair.png,42
164050_hair.png,41
142726_hair.png,28
175841_hair.png,29
088254_hair.png,19
123700_hair.png,23
117805_hair.png,26
167538_hair.png,42
184650_hair.png,4
201428_hair.png,28
189258_hair.png,18
136613_hair.png,26
074512_hair.png,26
180266_hair.png,14
183094_hair.png,60
025653_hair.png,39
150258_hair.png,0
060255_hair.png,41
079524_hair.png,28
180360_hair.png,46
200999_hair.png,60
097894_hair.png,41
040169_hair.png,20
035258_hair.png,55
093073_hair.png,0
091044_hair.png,28
053138_hair.png,58
177402_hair.png,42
091592_hair.png,60
195370_hair.png,58
058524_hair.png,29
185735_hair.png,58
166577_hair.png,29
127610_hair.png,48
086137_hair.png,49
188928_hair.png,50
091689_hair.png,46
052940_hair.png,26
190651_hair.png,60
045310_hair.png,48
046082_hair.png,4
138355_hair.png,27
077208_hair.png,1
007120_hair.png,60
180616_hair.png,28
072064_hair.png,24
180681_hair.png,42
096598_hair.png,55
160835_hair.png,10
163969_hair.png,18
175459_hair.png,19
119555_hair.png,28
197643_hair.png,19
129390_hair.png,10
144393_hair.png,20
077791_hair.png,11
161195_hair.png,19
031665_hair.png,28
002719_hair.png,4
070814_hair.png,48
185216_hair.png,39
132431_hair.png,39
052580_hair.png,32
149612_hair.png,13
000124_hair.png,28
128381_hair.png,53
168403_hair.png,26
194196_hair.png,6
020927_hair.png,19
098032_hair.png,42
072941_hair.png,41
009610_hair.png,46
169670_hair.png,58
147407_hair.png,17
125202_hair.png,11
077112_hair.png,18
136391_hair.png,48
096579_hair.png,60
136276_hair.png,60
144231_hair.png,26
185862_hair.png,60
189034_hair.png,12
181740_hair.png,0
066597_hair.png,60
074625_hair.png,17
199714_hair.png,19
059524_hair.png,39
014336_hair.png,60
014589_hair.png,28
157436_hair.png,19
084215_hair.png,40
161757_hair.png,4
020234_hair.png,49
170014_hair.png,0
140614_hair.png,19
060346_hair.png,26
004693_hair.png,48
165827_hair.png,14
118793_hair.png,1
002298_hair.png,47
146410_hair.png,49
183528_hair.png,42
006764_hair.png,28
007814_hair.png,60
125039_hair.png,46
111127_hair.png,58
200318_hair.png,18
032515_hair.png,28
161638_hair.png,0
041358_hair.png,39
015019_hair.png,29
177563_hair.png,14
079832_hair.png,42
089965_hair.png,11
057852_hair.png,11
157403_hair.png,4
145907_hair.png,60
192097_hair.png,19
102247_hair.png,26
051285_hair.png,46
170584_hair.png,25
015425_hair.png,4
138594_hair.png,48
186506_hair.png,59
038786_hair.png,0
172467_hair.png,18
144357_hair.png,19
189087_hair.png,58
190219_hair.png,58
026745_hair.png,0
043664_hair.png,30
161692_hair.png,48
193037_hair.png,41
116287_hair.png,14
034841_hair.png,19
039568_hair.png,12
075554_hair.png,18
187224_hair.png,60
151495_hair.png,19
028256_hair.png,19
191276_hair.png,48
053185_hair.png,26
120326_hair.png,28
170314_hair.png,29
117931_hair.png,46
029964_hair.png,58
192355_hair.png,26
187872_hair.png,11
094981_hair.png,0
041230_hair.png,42
106009_hair.png,49
106535_hair.png,0
043537_hair.png,42
156198_hair.png,60
168463_hair.png,29
180910_hair.png,0
166948_hair.png,19
152797_hair.png,46
196894_hair.png,29
182961_hair.png,28
106552_hair.png,12
103060_hair.png,28
154503_hair.png,60
036348_hair.png,42
001297_hair.png,1
061834_hair.png,12
142906_hair.png,48
100273_hair.png,46
145440_hair.png,12
195245_hair.png,42
002213_hair.png,19
140918_hair.png,46
011072_hair.png,26
137916_hair.png,0
149302_hair.png,23
146068_hair.png,54
127023_hair.png,29
022529_hair.png,29
002831_hair.png,41
050889_hair.png,24
095696_hair.png,49
132745_hair.png,4
055559_hair.png,50
106926_hair.png,26
075680_hair.png,60
111919_hair.png,28
024474_hair.png,48
017498_hair.png,14
135413_hair.png,58
146992_hair.png,60
181847_hair.png,58
042931_hair.png,29
080736_hair.png,46
149392_hair.png,26
166769_hair.png,17
077022_hair.png,48
005326_hair.png,60
163943_hair.png,4
041511_hair.png,12
072300_hair.png,58
151144_hair.png,49
114452_hair.png,19
189847_hair.png,10
088426_hair.png,19
168081_hair.png,42
104316_hair.png,10
171707_hair.png,9
083993_hair.png,47
028661_hair.png,23
005827_hair.png,41
123172_hair.png,48
159108_hair.png,19
092951_hair.png,18
029917_hair.png,12
171674_hair.png,60
018747_hair.png,4
140777_hair.png,19
175039_hair.png,48
149583_hair.png,58
141338_hair.png,39
035536_hair.png,58
035155_hair.png,12
011111_hair.png,48
110333_hair.png,46
199585_hair.png,19
035488_hair.png,11
074440_hair.png,48
124085_hair.png,49
128028_hair.png,6
098080_hair.png,48
076571_hair.png,46
194417_hair.png,19
190908_hair.png,29
074238_hair.png,46
176767_hair.png,60
195765_hair.png,28
050439_hair.png,48
120353_hair.png,28
021711_hair.png,4
108424_hair.png,52
054713_hair.png,18
006137_hair.png,14
194382_hair.png,4
091027_hair.png,58
000454_hair.png,29
037997_hair.png,19
067041_hair.png,14
175513_hair.png,29
034042_hair.png,25
113199_hair.png,6
156633_hair.png,39
163497_hair.png,48
182944_hair.png,48
028782_hair.png,28
020809_hair.png,39
037838_hair.png,46
049964_hair.png,19
014672_hair.png,60
123501_hair.png,41
054176_hair.png,26
082511_hair.png,41
011001_hair.png,19
001608_hair.png,60
072445_hair.png,29
126140_hair.png,12
130688_hair.png,48
141688_hair.png,12
023800_hair.png,60
198013_hair.png,46
010215_hair.png,39
028840_hair.png,46
043521_hair.png,19
013745_hair.png,14
121087_hair.png,48
001816_hair.png,41
127440_hair.png,48
103315_hair.png,46
054072_hair.png,0
113218_hair.png,58
147416_hair.png,41
157211_hair.png,0
174139_hair.png,19
141204_hair.png,48
